SI_BS_10uM_ola_cath	0.07879895299664236
SI_BS_10uM_ola_cath	0.2022424865617053
SI_BS_10uM_ola_cath	0.1839274947974405
SI_BS_10uM_ola_cath	0.14210727648739435
SI_BS_10uM_ola_cath	0.04406819968423625
SI_BS_10uM_ola_cath	0.1328794201625302
SI_BS	0.07682801892696693
SI_BS	0.21591895803183792
SI_BS	0.27412824792493684
SI_BS	0.2602778270287771
SI_BS	0.21102964909853833
SI_BS	0.16471930016137057
SI_BS	0.2647576700755892
SI_BS	0.183706584417326
SI_BS_H2O2_cath	0.011713239224345662
SI_BS_H2O2_cath	0.27695598391918363
SI_BS_H2O2_cath	0.24895279888298544
SI_BS_H2O2_cath	0.2046490428441203
SI_BS_H2O2_cath	0.24378798369105315
SI_BS_H2O2_cath	0.4001334699811712
SI_BS_H2O2_cath	0.35479666427293527
SI_BS_H2O2_cath	0.3450815966528087
SI_BS_H2O2_cath	0.2939140683094738
SI_BS_H2O2_cath	0.38209818946098534
SI_BS_H2O2_cath	0.18501805054151624
WT_BS_10uM_ola_cath	0.22364202540091216
WT_BS_10uM_ola_cath	0.18438392268833736
WT_BS_10uM_ola_cath	0.22376952404031752
WT_BS_10uM_ola_cath	0.2348123252464202
WT_BS_10uM_ola_cath	0.3363425600674441
WT_BS_10uM_ola_cath	0.20782462057335582
WT_BS_10uM_ola_cath	0.23993017586452514
WT_BS_10uM_ola_cath	0.23476626732440686
WT_BS	0.16604836854730062
WT_BS	0.10681869327132248
WT_BS	0.2622104979110255
WT_BS	0.25132761167557033
WT_BS	0.5480046399036189
WT_BS	0.34538858438276815
WT_BS	0.007276507276507278
WT_BS	0.08693054518297237
WT_BS	0.07059224159167644
WT_BS	0.22172896907343975
WT_BS	0.18373915166581584
WT_BS_H2O2_cath	0.3495112679880532
WT_BS_H2O2_cath	0.3673447514522733
WT_BS_H2O2_cath	0.1156593718108629
WT_BS_H2O2_cath	0.07473184455776333
WT_BS_H2O2_cath	0.2342249864138639
WT_BS_H2O2_cath	0.2530295685894329
